RunNumber,SensorId,Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
1,S01,27,3,0_run1,36,00,36,55,60,00,1831,65,1316,31,0,248,582,5100,0,55
1,S01,27,4,0_run1,36,00,34,69,60,00,1831,79,1317,31,0,249,582,5100,1,31
1,S01,27,5,0_run1,36,00,37,71,60,00,1831,92,1318,30,0,250,582,5100,1,71
1,S01,27,6,0_run1,36,00,37,19,60,00,1832,19,1320,28,0,252,582,5100,1,19
1,S01,27,8,0_run1,36,00,37,12,60,00,1832,33,1321,27,0,253,582,5100,1,12
1,S01,27,9,0_run1,36,00,38,90,60,00,1832,46,1322,26,0,254,582,5100,2,90
1,S01,28,0,0_run1,36,00,37,06,60,00,1832,60,1323,25,0,255,582,5100,1,06
1,S01,28,1,0_run1,36,00,38,92,60,00,1832,87,1325,23,0,257,582,5100,2,92
1,S01,28,3,0_run1,36,00,33,98,60,00,1833,01,1326,22,0,258,582,5100,2,02
1,S01,28,4,0_run1,36,00,36,92,60,00,1833,14,1327,21,0,259,582,5100,0,92
1,S01,28,5,0_run1,36,00,34,85,60,00,1833,28,1328,20,0,260,582,5100,1,15
1,S01,28,6,0_run1,36,00,36,43,60,00,1833,55,1330,19,0,262,582,5100,0,43
1,S01,28,8,0_run1,36,00,33,67,60,00,1833,68,1331,18,0,263,582,5100,2,33
1,S01,28,9,0_run1,36,00,35,26,60,00,1833,82,1332,17,0,264,582,5100,0,74
1,S01,29,0,0_run1,36,00,31,21,60,00,1833,95,1333,16,0,265,582,5100,4,79
1,S01,29,1,0_run1,36,00,36,56,60,00,1834,22,1335,14,0,267,582,5100,0,56
1,S01,29,3,0_run1,36,00,35,07,60,00,1834,36,1336,13,0,268,582,5100,0,93
1,S01,29,4,0_run1,36,00,36,65,60,00,1834,49,1337,12,0,269,582,5100,0,65
1,S01,29,5,0_run1,36,00,37,08,60,00,1834,63,1338,11,0,270,582,5100,1,08
1,S01,29,6,0_run1,36,00,35,10,60,00,1834,90,1340,09,0,272,582,5100,0,90
1,S01,29,8,0_run1,36,00,35,72,60,00,1835,04,1341,08,0,273,582,5100,0,28
1,S01,29,9,0_run1,36,00,33,27,60,00,1835,17,1342,07,0,274,582,5100,2,73
1,S01,30,0,0_run1,36,00,33,75,60,00,1835,31,1343,07,0,275,582,5100,2,25
1,S01,30,1,0_run1,36,00,30,59,60,00,1835,58,1345,05,0,277,582,5100,5,41
1,S01,30,3,0_run1,36,00,34,55,60,00,1835,71,1346,04,0,278,582,5100,1,45
1,S01,30,4,0_run1,36,00,36,36,60,00,1835,85,1347,03,0,279,582,5100,0,36
1,S01,30,5,0_run1,36,00,37,97,60,00,1835,98,1348,02,0,280,582,5100,1,97
1,S01,30,6,0_run1,36,00,37,77,60,00,1836,25,1350,00,0,282,582,5100,1,77
1,S01,30,8,0_run1,36,00,34,32,60,00,1836,39,1350,99,0,283,582,5100,1,68
1,S01,30,9,0_run1,36,00,35,44,60,00,1836,53,1351,98,0,284,582,5100,0,56
1,S01,31,0,0_run1,36,00,35,49,60,00,1836,66,1352,97,0,285,582,5100,0,51
1,S01,31,1,0_run1,36,00,38,76,60,00,1836,93,1354,95,0,287,582,5100,2,76
1,S01,31,3,0_run1,36,00,34,55,60,00,1837,07,1355,95,0,288,582,5100,1,45
1,S01,31,4,0_run1,36,00,35,96,60,00,1837,20,1356,94,0,289,582,5100,0,04
1,S01,31,5,0_run1,36,00,37,29,60,00,1837,34,1357,93,0,290,582,5100,1,29
1,S01,31,6,0_run1,36,00,35,57,60,00,1837,61,1359,91,0,292,582,5100,0,43
1,S01,31,8,0_run1,36,00,36,11,60,00,1837,74,1360,90,0,293,582,5100,0,11
1,S01,31,9,0_run1,36,00,39,81,60,00,1837,88,1361,89,0,294,582,5100,3,81
1,S01,32,0,0_run1,36,00,31,18,60,00,1838,01,1362,88,0,295,582,5100,4,82
1,S01,32,1,0_run1,36,00,34,90,60,00,1838,29,1364,86,0,297,582,5100,1,10
1,S01,32,3,0_run1,36,00,33,80,60,00,1838,42,1365,85,0,298,582,5100,2,20
1,S01,32,4,0_run1,36,00,38,13,60,00,1838,56,1366,84,0,299,582,5100,2,13
1,S01,32,5,0_run1,36,00,37,30,60,00,1838,69,1367,83,0,300,582,5100,1,30
1,S01,32,6,0_run1,36,00,39,03,60,00,1838,96,1369,82,0,302,582,5100,3,03
1,S01,32,8,0_run1,36,00,36,98,60,00,1839,10,1370,81,0,303,582,5100,0,98
1,S01,32,9,0_run1,36,00,33,95,60,00,1839,23,1371,80,0,304,582,5100,2,05
1,S01,33,0,0_run1,36,00,35,74,60,00,1839,37,1372,79,0,305,582,5100,0,26
1,S01,33,1,0_run1,36,00,34,26,60,00,1839,64,1374,77,0,307,582,5100,1,74
1,S01,33,3,0_run1,36,00,35,50,60,00,1839,77,1375,76,0,308,582,5100,0,50
1,S01,33,4,0_run1,36,00,35,89,60,00,1839,90,1376,75,0,309,582,5100,0,11
1,S01,33,5,0_run1,36,00,34,90,60,00,1840,03,1377,74,0,310,582,5100,1,10
1,S01,33,6,0_run1,36,00,34,03,60,00,1840,29,1379,73,0,312,582,5100,1,97
1,S01,33,8,0_run1,36,00,37,42,60,00,1840,42,1380,72,0,313,582,5100,1,42
1,S01,33,9,0_run1,36,00,38,75,60,00,1840,55,1381,71,0,314,582,5100,2,75
1,S01,34,0,0_run1,36,00,37,09,60,00,1840,68,1382,70,0,315,582,5100,1,09
1,S01,34,1,0_run1,36,00,36,10,60,00,1840,94,1384,69,0,317,582,5100,0,10
1,S01,34,3,0_run1,36,00,37,04,60,00,1841,07,1385,68,0,318,582,5100,1,04
1,S01,34,4,0_run1,36,00,38,96,60,00,1841,20,1386,67,0,319,582,5100,2,96
1,S01,34,5,0_run1,36,00,33,78,60,00,1841,33,1387,66,0,320,582,5100,2,22
